,UserID,party,country,start,end,term,Photo,Gender,Death,Twitter,Homepage,Facebook,Instagram,Mail,date_brith,place_brith,url,full,aliases
2312,1237,Sozialdemokratische Partei Deutschlands,Germany,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/1237.jpg,F,,,,,,,1947-08-10T00:00:00,Paderborn,http://www.europarl.europa.eu/meps/en/1237/name/cv,Mechtild ROTHE,"['Mechtild ROTHE', 'ROTHE', 'ROTHE Mechtild']"
2313,1237,Sozialdemokratische Partei Deutschlands,Germany,2004-07-20T00:00:00,2009-07-13T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/1237.jpg,F,,,,,,,1947-08-10T00:00:00,Paderborn,http://www.europarl.europa.eu/meps/en/1237/name/cv,Mechtild ROTHE,"['Mechtild ROTHE', 'ROTHE', 'ROTHE Mechtild']"
2314,2178,Panellinio Socialistiko Kinima,Greece,1994-07-19T00:00:00,1999-07-19T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/2178.jpg,M,,,,,,,1948-07-03T00:00:00,Ioannina,http://www.europarl.europa.eu/meps/en/2178/name/cv,Yiannis ROUBATIS,"['ROUBATIS', 'ROUBATIS Yiannis', 'Yiannis ROUBATIS']"
2315,1247,Sozialdemokratische Partei Deutschlands,Germany,1984-07-24T00:00:00,1989-07-24T00:00:00,2.0,https://www.europarl.europa.eu/mepphoto/1247.jpg,M,,,,,,,1943-12-15T00:00:00,Bottenbach,http://www.europarl.europa.eu/meps/en/1247/name/cv,Willi ROTHLEY,"['ROTHLEY', 'ROTHLEY Willi', 'Willi ROTHLEY']"
2316,1247,Sozialdemokratische Partei Deutschlands,Germany,1989-07-25T00:00:00,1994-07-18T00:00:00,3.0,https://www.europarl.europa.eu/mepphoto/1247.jpg,M,,,,,,,1943-12-15T00:00:00,Bottenbach,http://www.europarl.europa.eu/meps/en/1247/name/cv,Willi ROTHLEY,"['ROTHLEY', 'ROTHLEY Willi', 'Willi ROTHLEY']"
2317,1247,Sozialdemokratische Partei Deutschlands,Germany,1994-07-19T00:00:00,1999-07-19T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/1247.jpg,M,,,,,,,1943-12-15T00:00:00,Bottenbach,http://www.europarl.europa.eu/meps/en/1247/name/cv,Willi ROTHLEY,"['ROTHLEY', 'ROTHLEY Willi', 'Willi ROTHLEY']"
2318,1247,Sozialdemokratische Partei Deutschlands,Germany,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/1247.jpg,M,,,,,,,1943-12-15T00:00:00,Bottenbach,http://www.europarl.europa.eu/meps/en/1247/name/cv,Willi ROTHLEY,"['ROTHLEY', 'ROTHLEY Willi', 'Willi ROTHLEY']"
2319,695,Parti socialiste,France,1979-07-17T00:00:00,1981-06-16T00:00:00,1.0,https://www.europarl.europa.eu/mepphoto/695.jpg,F,,,,,,,1929-04-10T00:00:00,Pessac (Gironde),http://www.europarl.europa.eu/meps/en/695/name/cv,Yvette ROUDY,"['ROUDY', 'ROUDY Yvette', 'Yvette ROUDY']"
2320,1044,Panellinio Socialistiko Kinima,Greece,1989-07-25T00:00:00,1994-07-18T00:00:00,3.0,https://www.europarl.europa.eu/mepphoto/1044.jpg,M,,,,,,,1947-08-19T00:00:00,Suez (Egypte),http://www.europarl.europa.eu/meps/en/1044/name/cv,Panayotis ROUMELIOTIS,"['Panayotis ROUMELIOTIS', 'ROUMELIOTIS', 'ROUMELIOTIS Panayotis']"
2321,26621,Parti réformateur libéral/Front démocratique des francophones,Belgium,2004-02-19T00:00:00,2004-06-28T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/26621.jpg,F,,,,,,,1950-05-21T00:00:00,Uccle (Bruxelles),http://www.europarl.europa.eu/meps/en/26621/name/cv,Jacqueline ROUSSEAUX,"['Jacqueline ROUSSEAUX', 'ROUSSEAUX', 'ROUSSEAUX Jacqueline']"
2322,4313,Parti socialiste,France,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/4313.jpg,F,,,,,,,1948-09-28T00:00:00,Lyon,http://www.europarl.europa.eu/meps/en/4313/name/cv,Martine ROURE,"['Martine ROURE', 'ROURE', 'ROURE Martine']"
2323,4313,Parti socialiste,France,2004-07-20T00:00:00,2009-07-13T00:00:00,6.0,https://www.europarl.europa.eu/mepphoto/4313.jpg,F,,,,,,,1948-09-28T00:00:00,Lyon,http://www.europarl.europa.eu/meps/en/4313/name/cv,Martine ROURE,"['Martine ROURE', 'ROURE', 'ROURE Martine']"
2324,1269,Det konservative folkeparti,Denmark,1989-07-25T00:00:00,1994-07-18T00:00:00,3.0,https://www.europarl.europa.eu/mepphoto/1269.jpg,M,,,,,,,1936-11-02T00:00:00,Rødovre,http://www.europarl.europa.eu/meps/en/1269/name/cv,Christian ROVSING,"['Christian ROVSING', 'ROVSING', 'ROVSING Christian']"
2325,1269,Det Konservative Folkeparti,Denmark,1994-07-19T00:00:00,1999-07-19T00:00:00,4.0,https://www.europarl.europa.eu/mepphoto/1269.jpg,M,,,,,,,1936-11-02T00:00:00,Rødovre,http://www.europarl.europa.eu/meps/en/1269/name/cv,Christian ROVSING,"['Christian ROVSING', 'ROVSING', 'ROVSING Christian']"
2326,1269,Det Konservative Folkeparti,Denmark,1999-07-20T00:00:00,2004-07-19T00:00:00,5.0,https://www.europarl.europa.eu/mepphoto/1269.jpg,M,,,,,,,1936-11-02T00:00:00,Rødovre,http://www.europarl.europa.eu/meps/en/1269/name/cv,Christian ROVSING,"['Christian ROVSING', 'ROVSING', 'ROVSING Christian']"
